time	V(c1)	V(n001)	V(in)	V(s)	V(c2)	V(n002)	Ic(Q1)	Ib(Q1)	Ie(Q1)	Ic(Q2)	Ib(Q2)	Ie(Q2)	I(D1)	I(L1)	I(L2)	I(R1)	I(R2)	I(V1)	I(V2)
1.252848502721805e+00	4.999991e+00	5.551562e-11	0.000000e+00	5.000000e+00	5.006454e+00	-8.077642e-08	5.975313e-12	-5.552334e-12	-4.233538e-13	-8.083978e-09	8.077701e-09	6.276579e-12	-4.053672e-07	5.976241e-12	-4.134512e-07	-5.551561e-12	8.077643e-09	-8.072148e-09	8.078015e-09
1.252848767948781e+00	4.999998e+00	1.585972e-09	0.000000e+00	5.000000e+00	5.005819e+00	-1.124208e-07	1.587150e-10	-1.585964e-10	-1.187624e-13	-1.124775e-08	1.124211e-08	5.638035e-12	-5.635959e-07	1.587158e-10	-5.748436e-07	-1.585972e-10	1.124208e-08	-1.108352e-08	1.108904e-08
1.252849048763114e+00	5.000007e+00	8.286539e-10	0.000000e+00	5.000000e+00	5.004943e+00	-1.418760e-07	8.252207e-11	-8.286482e-11	3.425412e-13	-1.419249e-08	1.418765e-08	4.849027e-12	-7.105270e-07	8.252196e-11	-7.247195e-07	-8.286539e-11	1.418760e-08	-1.410478e-08	1.410997e-08
1.252849243086399e+00	5.000008e+00	-6.554574e-10	0.000000e+00	5.000000e+00	5.004228e+00	-1.592428e-07	-6.590589e-11	6.554575e-11	3.607728e-13	-1.592837e-08	1.592428e-08	4.091955e-12	-7.968964e-07	-6.590573e-11	-8.128249e-07	6.554574e-11	1.592428e-08	-1.598983e-08	1.599429e-08
1.252849432067834e+00	5.000002e+00	-1.503382e-09	0.000000e+00	5.000000e+00	5.003454e+00	-1.731528e-07	-1.504113e-10	1.503379e-10	7.317804e-14	-1.731862e-08	1.731529e-08	3.330988e-12	-8.658287e-07	-1.504109e-10	-8.831473e-07	1.503382e-10	1.731528e-08	-1.746563e-08	1.746903e-08
1.252849552025573e+00	4.999998e+00	-1.385144e-09	0.000000e+00	5.000000e+00	5.002933e+00	-1.803821e-07	-1.383742e-10	1.385147e-10	-1.405220e-13	-1.804102e-08	1.803822e-08	2.797680e-12	-9.015138e-07	-1.383733e-10	-9.195548e-07	1.385144e-10	1.803821e-08	-1.817674e-08	1.817942e-08
1.252849791514999e+00	4.999992e+00	-6.695518e-11	0.000000e+00	5.000000e+00	5.001843e+00	-1.917164e-07	-6.275509e-12	6.695884e-12	-4.207817e-13	-1.917339e-08	1.917165e-08	1.743420e-12	-9.571575e-07	-6.275439e-12	-9.763309e-07	6.695517e-12	1.917164e-08	-1.917834e-08	1.917973e-08
1.252849937211320e+00	4.999994e+00	1.026401e-09	0.000000e+00	5.000000e+00	5.001151e+00	-1.957847e-07	1.029738e-10	-1.026395e-10	-3.348463e-13	-1.957951e-08	1.957847e-08	1.042129e-12	-9.768252e-07	1.029744e-10	-9.964047e-07	-1.026401e-10	1.957847e-08	-1.947583e-08	1.947652e-08
1.252850153529154e+00	5.000001e+00	1.592187e-09	0.000000e+00	5.000000e+00	5.000106e+00	-1.980073e-07	1.591867e-10	-1.592182e-10	3.189204e-14	-1.980075e-08	1.980073e-08	2.582645e-14	-9.869428e-07	1.591867e-10	-1.006744e-06	-1.592187e-10	1.980073e-08	-1.964151e-08	1.964157e-08
1.252850371146705e+00	5.000008e+00	7.125857e-10	0.000000e+00	5.000000e+00	4.999053e+00	-1.962603e-07	7.089156e-11	-7.125825e-11	3.668585e-13	-1.962504e-08	1.962603e-08	-9.912750e-13	-9.772723e-07	7.089020e-11	-9.968974e-07	-7.125858e-11	1.962603e-08	-1.955477e-08	1.955418e-08
1.252850562569503e+00	5.000007e+00	-7.759001e-10	0.000000e+00	5.000000e+00	4.998146e+00	-1.907265e-07	-7.793204e-11	7.759055e-11	3.412595e-13	-1.907080e-08	1.907265e-08	-1.854425e-12	-9.489153e-07	-7.793192e-11	-9.679861e-07	7.759000e-11	1.907265e-08	-1.915024e-08	1.914878e-08
1.252850764106697e+00	5.000000e+00	-1.511613e-09	0.000000e+00	5.000000e+00	4.997230e+00	-1.811211e-07	-1.511788e-10	1.511616e-10	1.688990e-14	-1.810934e-08	1.811212e-08	-2.779594e-12	-9.003620e-07	-1.511788e-10	-9.184712e-07	1.511613e-10	1.811211e-08	-1.826328e-08	1.826049e-08
1.252851012056908e+00	4.999993e+00	-6.503816e-10	0.000000e+00	5.000000e+00	4.996174e+00	-1.648602e-07	-6.466157e-11	6.503866e-11	-3.767033e-13	-1.648215e-08	1.648603e-08	-3.882176e-12	-8.187212e-07	-6.466179e-11	-8.352034e-07	6.503816e-11	1.648602e-08	-1.655107e-08	1.654681e-08
1.252851199482626e+00	4.999993e+00	7.922448e-10	0.000000e+00	5.000000e+00	4.995453e+00	-1.491687e-07	7.959682e-11	-7.922576e-11	-3.716808e-13	-1.491228e-08	1.491687e-08	-4.587982e-12	-7.402937e-07	7.959674e-11	-7.552059e-07	-7.922448e-11	1.491687e-08	-1.483765e-08	1.483264e-08
1.252851402432523e+00	4.999999e+00	1.598584e-09	0.000000e+00	5.000000e+00	4.994766e+00	-1.292026e-07	1.599155e-10	-1.598585e-10	-5.668153e-14	-1.291504e-08	1.292029e-08	-5.243634e-12	-6.407921e-07	1.599146e-10	-6.537071e-07	-1.598584e-10	1.292026e-08	-1.276043e-08	1.275519e-08
1.252851671422629e+00	5.000007e+00	6.693968e-10	0.000000e+00	5.000000e+00	4.994009e+00	-9.914711e-08	6.657962e-11	-6.694002e-11	3.599471e-13	-9.908835e-09	9.914755e-09	-5.919571e-12	-4.913616e-07	6.658046e-11	-5.012704e-07	-6.693968e-11	9.914710e-09	-9.847815e-09	9.842287e-09
1.252851855231562e+00	5.000007e+00	-7.335214e-10	0.000000e+00	5.000000e+00	4.993611e+00	-7.651255e-08	-7.369696e-11	7.335214e-11	3.444958e-13	-7.644947e-09	7.651265e-09	-6.319246e-12	-3.790235e-07	-7.369697e-11	-3.866685e-07	7.335214e-11	7.651255e-09	-7.724617e-09	7.718680e-09
1.252852195360408e+00	4.999996e+00	-1.237198e-09	0.000000e+00	5.000000e+00	4.993169e+00	-3.160756e-08	-1.235032e-10	1.237192e-10	-2.168425e-13	-3.154045e-09	3.160822e-09	-6.776885e-12	-1.564599e-07	-1.235037e-10	-1.596140e-07	1.237198e-10	3.160756e-09	-3.284542e-09	3.277573e-09
1.252852304712713e+00	4.999994e+00	-3.024621e-10	0.000000e+00	5.000000e+00	4.993102e+00	-1.654401e-08	-2.993892e-11	3.024598e-11	-3.078666e-13	-1.647596e-09	1.654450e-09	-6.854567e-12	-8.186218e-08	-2.993895e-11	-8.350980e-08	3.024621e-11	1.654401e-09	-1.684696e-09	1.677547e-09
1.252852414065018e+00	4.999994e+00	4.147067e-10	0.000000e+00	5.000000e+00	4.993075e+00	-1.600816e-09	4.181122e-11	-4.147059e-11	-3.413401e-13	-1.532345e-10	1.601185e-10	-6.884437e-12	-7.853587e-09	4.181143e-11	-8.006851e-09	-4.147067e-11	1.600814e-10	-1.186479e-10	1.114289e-10
1.252852523417323e+00	4.999994e+00	9.143082e-10	0.000000e+00	5.000000e+00	4.993089e+00	1.322202e-08	9.174720e-11	-9.143054e-11	-3.172632e-13	1.329038e-09	-1.322173e-09	-6.866496e-12	6.556583e-08	9.174747e-11	6.689483e-08	-9.143082e-11	-1.322202e-09	1.413603e-09	-1.420781e-09
1.252852632769628e+00	4.999996e+00	1.196343e-09	0.000000e+00	5.000000e+00	4.993142e+00	2.792449e-08	1.198690e-10	-1.196339e-10	-2.356357e-13	2.799223e-09	-2.792423e-09	-6.800742e-12	1.383961e-07	1.198692e-10	1.411953e-07	-1.196343e-10	-2.792449e-09	2.912057e-09	-2.919083e-09
1.252852742121933e+00	4.999998e+00	1.260810e-09	0.000000e+00	5.000000e+00	4.993235e+00	4.250660e-08	1.261767e-10	-1.260806e-10	-9.645760e-14	4.257319e-09	-4.250633e-09	-6.687177e-12	2.106371e-07	1.261765e-10	2.148944e-07	-1.260810e-10	-4.250660e-09	4.376714e-09	-4.383478e-09
1.252852851474238e+00	5.000002e+00	1.107710e-09	0.000000e+00	5.000000e+00	4.993368e+00	5.696836e-08	1.106703e-10	-1.107707e-10	1.002710e-13	5.703327e-09	-5.696802e-09	-6.525800e-12	2.822890e-07	1.106696e-10	2.879923e-07	-1.107710e-10	-5.696835e-09	5.807573e-09	-5.813964e-09
1.252852960826543e+00	5.000007e+00	7.370425e-10	0.000000e+00	5.000000e+00	4.993542e+00	7.130975e-08	7.334963e-11	-7.370414e-11	3.545501e-13	7.137247e-09	-7.130931e-09	-6.316612e-12	3.533517e-07	7.334825e-11	3.604890e-07	-7.370425e-11	-7.130974e-09	7.204635e-09	-7.210543e-09
1.252853139595696e+00	5.000007e+00	-6.382117e-10	0.000000e+00	5.000000e+00	4.993902e+00	9.336609e-08	-6.417463e-11	6.382078e-11	3.540531e-13	9.342555e-09	-9.336602e-09	-5.953878e-12	4.627550e-07	-6.417638e-11	4.720975e-07	6.382116e-11	-9.336609e-09	9.272781e-09	-9.278380e-09
1.252853330811876e+00	5.000001e+00	-1.470519e-09	0.000000e+00	5.000000e+00	4.994396e+00	1.151714e-07	-1.471196e-10	1.470515e-10	6.855681e-14	1.152257e-08	-1.151711e-08	-5.466527e-12	5.710431e-07	-1.471210e-10	5.825657e-07	1.470519e-10	-1.151714e-08	1.137006e-08	-1.137541e-08
1.252853461017910e+00	4.999997e+00	-1.310862e-09	0.000000e+00	5.000000e+00	4.994791e+00	1.287630e-07	-1.309286e-10	1.310865e-10	-1.572447e-13	1.288134e-08	-1.287625e-08	-5.088291e-12	6.386339e-07	-1.309299e-10	6.515153e-07	1.310862e-10	-1.287630e-08	1.274517e-08	-1.275041e-08
1.252853697317308e+00	4.999992e+00	6.669668e-12	0.000000e+00	5.000000e+00	4.995592e+00	1.511105e-07	1.079442e-12	-6.669373e-13	-4.119991e-13	1.511529e-08	-1.511102e-08	-4.269534e-12	7.499553e-07	1.077120e-12	7.650708e-07	-6.669662e-13	-1.511105e-08	1.511169e-08	-1.511638e-08
1.252853849823976e+00	4.999994e+00	1.096396e-09	0.000000e+00	5.000000e+00	4.996180e+00	1.631352e-07	1.099480e-10	-1.096403e-10	-3.077448e-13	1.631721e-08	-1.631351e-08	-3.693288e-12	8.100296e-07	1.099463e-10	8.263468e-07	-1.096396e-10	-1.631352e-08	1.642315e-08	-1.642709e-08
1.252854072511977e+00	5.000001e+00	1.522443e-09	0.000000e+00	5.000000e+00	4.997113e+00	1.771783e-07	1.521747e-10	-1.522447e-10	6.903437e-14	1.772057e-08	-1.771782e-08	-2.751140e-12	8.804458e-07	1.521757e-10	8.981664e-07	-1.522443e-10	-1.771783e-08	1.787007e-08	-1.787267e-08
1.252854288381807e+00	5.000008e+00	5.582642e-10	0.000000e+00	5.000000e+00	4.998073e+00	1.872246e-07	5.545227e-11	-5.582597e-11	3.739567e-13	1.872423e-08	-1.872245e-08	-1.780047e-12	9.311147e-07	5.545121e-11	9.498389e-07	-5.582642e-11	-1.872246e-08	1.877828e-08	-1.877967e-08
1.252854488161203e+00	5.000006e+00	-9.291765e-10	0.000000e+00	5.000000e+00	4.999002e+00	1.923786e-07	-9.321975e-11	9.291833e-11	3.014982e-13	1.923869e-08	-1.923786e-08	-8.332079e-13	9.574957e-07	-9.322085e-11	9.767342e-07	9.291765e-11	-1.923786e-08	1.914494e-08	-1.914549e-08
1.252854701958229e+00	4.999999e+00	-1.454649e-09	0.000000e+00	5.000000e+00	5.000014e+00	1.936627e-07	-1.454108e-10	1.454654e-10	-5.490642e-14	1.936612e-08	-1.936627e-08	1.517039e-13	9.647048e-07	-1.454114e-10	9.840708e-07	1.454649e-10	-1.936627e-08	1.922080e-08	-1.922075e-08
1.252854916322560e+00	4.999992e+00	-6.083497e-10	0.000000e+00	5.000000e+00	5.001026e+00	1.911823e-07	-6.045824e-11	6.083474e-11	-3.780437e-13	1.911710e-08	-1.911823e-08	1.126710e-12	9.531547e-07	-6.045736e-11	9.722718e-07	6.083497e-11	-1.911823e-08	1.905739e-08	-1.905664e-08
1.252855115269597e+00	4.999993e+00	8.902442e-10	0.000000e+00	5.000000e+00	5.001942e+00	1.847915e-07	8.937007e-11	-8.902462e-11	-3.457130e-13	1.847715e-08	-1.847915e-08	1.995318e-12	9.219908e-07	8.937003e-11	9.404679e-07	-8.902441e-11	-1.847915e-08	1.856817e-08	-1.856660e-08
1.252855325276845e+00	5.000000e+00	1.566771e-09	0.000000e+00	5.000000e+00	5.002863e+00	1.741739e-07	1.566882e-10	-1.566765e-10	-1.156613e-14	1.741448e-08	-1.741738e-08	2.902946e-12	8.696641e-07	1.566872e-10	8.870786e-07	-1.566771e-10	-1.741739e-08	1.757406e-08	-1.757121e-08
1.252855558752207e+00	5.000007e+00	7.406366e-10	0.000000e+00	5.000000e+00	5.003819e+00	1.585268e-07	7.371467e-11	-7.406305e-11	3.482444e-13	1.584880e-08	-1.585267e-08	3.869153e-12	7.921361e-07	7.371394e-11	8.079849e-07	-7.406366e-11	-1.585268e-08	1.592673e-08	-1.592252e-08
1.252855740291288e+00	5.000007e+00	-6.362399e-10	0.000000e+00	5.000000e+00	5.004490e+00	1.433673e-07	-6.397263e-11	6.362361e-11	3.478461e-13	1.433222e-08	-1.433673e-08	4.515693e-12	7.167445e-07	-6.397270e-11	7.310767e-07	6.362399e-11	-1.433673e-08	1.427311e-08	-1.426825e-08
1.252855932267102e+00	5.000001e+00	-1.450484e-09	0.000000e+00	5.000000e+00	5.005116e+00	1.248317e-07	-1.451134e-10	1.450485e-10	6.407917e-14	1.247806e-08	-1.248315e-08	5.091808e-12	6.243353e-07	-1.451123e-10	6.368134e-07	1.450484e-10	-1.248317e-08	1.233810e-08	-1.233296e-08
1.252856230724895e+00	4.999993e+00	-4.603135e-10	0.000000e+00	5.000000e+00	5.005911e+00	9.213679e-08	-4.565996e-11	4.603118e-11	-3.712529e-13	9.207833e-09	-9.213613e-09	5.781414e-12	4.609739e-07	-4.565998e-11	4.701817e-07	4.603135e-11	-9.213679e-09	9.167582e-09	-9.162126e-09
1.252856459600660e+00	4.999994e+00	1.134184e-09	0.000000e+00	5.000000e+00	5.006353e+00	6.445333e-08	1.137079e-10	-1.134179e-10	-2.902603e-13	6.439093e-09	-6.445315e-09	6.220998e-12	3.224189e-07	1.137059e-10	3.288581e-07	-1.134184e-10	-6.445334e-09	6.558732e-09	-6.552790e-09
1.252856847448328e+00	5.000007e+00	8.081262e-10	0.000000e+00	5.000000e+00	5.006727e+00	1.439124e-08	8.048579e-11	-8.081148e-11	3.258845e-13	1.432533e-09	-1.439049e-09	6.515826e-12	7.156311e-08	8.048544e-11	7.299567e-08	-8.081262e-11	-1.439124e-09	1.519860e-09	-1.513043e-09
1.252856963483681e+00	5.000006e+00	-1.996008e-10	0.000000e+00	5.000000e+00	5.006744e+00	-1.099524e-09	-2.023327e-11	1.996033e-11	2.728193e-13	-1.165758e-10	1.100129e-10	6.563449e-12	-6.103652e-09	-2.023404e-11	-6.220208e-09	1.996007e-11	1.099524e-10	-1.299730e-10	1.368235e-10
1.252857079519035e+00	5.000005e+00	-8.879868e-10	0.000000e+00	5.000000e+00	5.006719e+00	-1.634506e-08	-8.900199e-11	8.879832e-11	2.033443e-13	-1.641114e-09	1.634554e-09	6.560720e-12	-8.251924e-08	-8.900300e-11	-8.416034e-08	8.879868e-11	1.634506e-09	-1.723352e-09	1.730159e-09
1.252857195554389e+00	5.000003e+00	-1.257032e-09	0.000000e+00	5.000000e+00	5.006652e+00	-3.134537e-08	-1.258204e-10	1.257025e-10	1.174596e-13	-3.141082e-09	3.134574e-09	6.507640e-12	-1.576836e-07	-1.258214e-10	-1.608247e-07	1.257032e-10	3.134537e-09	-3.260277e-09	3.266962e-09
1.252857311589742e+00	5.000001e+00	-1.306736e-09	0.000000e+00	5.000000e+00	5.006543e+00	-4.610046e-08	-1.306884e-10	1.306728e-10	1.516530e-14	-4.616478e-09	4.610074e-09	6.404208e-12	-2.315969e-07	-1.306894e-10	-2.362134e-07	1.306736e-10	4.610046e-09	-4.740747e-09	4.747234e-09
1.252857427625096e+00	4.999998e+00	-1.037100e-09	0.000000e+00	5.000000e+00	5.006393e+00	-6.061031e-08	-1.036061e-10	1.037094e-10	-1.035387e-13	-6.067304e-09	6.061053e-09	6.250424e-12	-3.042589e-07	-1.036068e-10	-3.103262e-07	1.037100e-10	6.061031e-09	-6.164763e-09	6.170975e-09
1.252857543660450e+00	4.999996e+00	-4.481228e-10	0.000000e+00	5.000000e+00	5.006201e+00	-7.487494e-08	-4.457341e-11	4.481209e-11	-2.386525e-13	-7.493559e-09	7.487512e-09	6.046289e-12	-3.756698e-07	-4.457371e-11	-3.831634e-07	4.481227e-11	7.487494e-09	-7.532324e-09	7.538184e-09
1.252857659695803e+00	4.999992e+00	4.601954e-10	0.000000e+00	5.000000e+00	5.005967e+00	-8.889434e-08	4.640961e-11	-4.601901e-11	-3.901759e-13	-8.895243e-09	8.889450e-09	5.791802e-12	-4.458295e-07	4.640990e-11	-4.547248e-07	-4.601954e-11	8.889434e-09	-8.843432e-09	8.848861e-09
1.252857834815709e+00	4.999997e+00	1.421915e-09	0.000000e+00	5.000000e+00	5.005538e+00	-1.084234e-07	1.423701e-10	-1.421926e-10	-1.778311e-13	-1.084773e-08	1.084236e-08	5.366159e-12	-5.434246e-07	1.423695e-10	-5.542724e-07	-1.421915e-10	1.084234e-08	-1.070017e-08	1.070545e-08
1.252858093416583e+00	5.000005e+00	1.133126e-09	0.000000e+00	5.000000e+00	5.004768e+00	-1.343677e-07	1.130531e-10	-1.133123e-10	2.601489e-13	-1.344146e-08	1.343680e-08	4.660146e-12	-6.728356e-07	1.130524e-10	-6.862771e-07	-1.133126e-10	1.343676e-08	-1.332349e-08	1.332844e-08
1.252858294787481e+00	5.000008e+00	-2.606477e-10	0.000000e+00	5.000000e+00	5.004065e+00	-1.517449e-07	-2.644183e-11	2.606442e-11	3.770485e-13	-1.517841e-08	1.517449e-08	3.915741e-12	-7.592782e-07	-2.644211e-11	-7.744566e-07	2.606477e-11	1.517449e-08	-1.520056e-08	1.520489e-08
1.252858449072119e+00	5.000004e+00	-1.200750e-09	0.000000e+00	5.000000e+00	5.003467e+00	-1.628761e-07	-1.202870e-10	1.200757e-10	2.115911e-13	-1.629096e-08	1.628762e-08	3.341595e-12	-8.144767e-07	-1.202868e-10	-8.307676e-07	1.200750e-10	1.628761e-08	-1.640770e-08	1.641118e-08
1.252858687877941e+00	4.999996e+00	-1.216824e-09	0.000000e+00	5.000000e+00	5.002470e+00	-1.763805e-07	-1.214899e-10	1.216819e-10	-1.924278e-13	-1.764042e-08	1.763807e-08	2.359766e-12	-8.811382e-07	-1.214896e-10	-8.987786e-07	1.216824e-10	1.763805e-08	-1.775975e-08	1.776188e-08
1.252858886898400e+00	4.999992e+00	-8.868337e-11	0.000000e+00	5.000000e+00	5.001593e+00	-1.844196e-07	-8.468184e-12	8.869307e-12	-4.008298e-13	-1.844347e-08	1.844196e-08	1.506928e-12	-9.205226e-07	-8.467566e-12	-9.389661e-07	8.868336e-12	1.844196e-08	-1.845083e-08	1.845197e-08
1.252859027301461e+00	4.999994e+00	9.255754e-10	0.000000e+00	5.000000e+00	5.000952e+00	-1.877198e-07	9.288700e-11	-9.255814e-11	-3.289169e-13	-1.877288e-08	1.877198e-08	8.994658e-13	-9.364242e-07	9.288636e-11	-9.551972e-07	-9.255754e-11	1.877198e-08	-1.867942e-08	1.868006e-08
1.252859240798297e+00	5.000000e+00	1.526721e-09	0.000000e+00	5.000000e+00	4.999965e+00	-1.892130e-07	1.526618e-10	-1.526715e-10	9.712923e-15	-1.892121e-08	1.892129e-08	-8.467336e-14	-9.429950e-07	1.526619e-10	-9.619163e-07	-1.526721e-10	1.892129e-08	-1.876862e-08	1.876866e-08
1.252859461142944e+00	5.000007e+00	7.372395e-10	0.000000e+00	5.000000e+00	4.998948e+00	-1.868718e-07	7.338444e-11	-7.372439e-11	3.403882e-13	-1.868607e-08	1.868718e-08	-1.108391e-12	-9.304405e-07	7.338533e-11	-9.491266e-07	-7.372395e-11	1.868718e-08	-1.861346e-08	1.861273e-08
1.252859643928711e+00	5.000007e+00	-6.233624e-10	0.000000e+00	5.000000e+00	4.998124e+00	-1.813869e-07	-6.267643e-11	6.233704e-11	3.401395e-13	-1.813675e-08	1.813869e-08	-1.947488e-12	-9.024369e-07	-6.267755e-11	-9.205737e-07	6.233624e-11	1.813869e-08	-1.820103e-08	1.819941e-08
1.252859835504472e+00	5.000001e+00	-1.417593e-09	0.000000e+00	5.000000e+00	4.997295e+00	-1.723521e-07	-1.418222e-10	1.417599e-10	6.266493e-14	-1.723247e-08	1.723521e-08	-2.742923e-12	-8.568283e-07	-1.418234e-10	-8.740608e-07	1.417594e-10	1.723521e-08	-1.737697e-08	1.737431e-08
1.252859965832781e+00	4.999997e+00	-1.255519e-09	0.000000e+00	5.000000e+00	4.996761e+00	-1.644060e-07	-1.253969e-10	1.255520e-10	-1.544139e-13	-1.643737e-08	1.644062e-08	-3.246101e-12	-8.169223e-07	-1.253980e-10	-8.333596e-07	1.255519e-10	1.644060e-08	-1.656617e-08	1.656274e-08
1.252860205203263e+00	4.999992e+00	4.318046e-11	0.000000e+00	5.000000e+00	4.995840e+00	-1.469653e-07	4.714619e-12	-4.318102e-12	-3.972367e-13	-1.469239e-08	1.469655e-08	-4.161033e-12	-7.296276e-07	4.715503e-12	-7.443199e-07	-4.318046e-12	1.469653e-08	-1.469223e-08	1.468768e-08
1.252860361532428e+00	4.999994e+00	1.103034e-09	0.000000e+00	5.000000e+00	4.995306e+00	-1.330866e-07	1.105893e-10	-1.103036e-10	-2.861560e-13	-1.330400e-08	1.330867e-08	-4.673655e-12	-6.603925e-07	1.105899e-10	-6.736964e-07	-1.103034e-10	1.330866e-08	-1.319837e-08	1.319341e-08
1.252860587600961e+00	5.000002e+00	1.444342e-09	0.000000e+00	5.000000e+00	4.994638e+00	-1.102436e-07	1.443509e-10	-1.444348e-10	8.499129e-14	-1.101906e-08	1.102440e-08	-5.337088e-12	-5.466963e-07	1.443508e-10	-5.577154e-07	-1.444341e-10	1.102436e-08	-1.087997e-08	1.087470e-08
1.252860809649236e+00	5.000008e+00	4.130034e-10	0.000000e+00	5.000000e+00	4.994095e+00	-8.549054e-08	4.093244e-11	-4.130166e-11	3.691058e-13	-8.543194e-09	8.549084e-09	-5.891475e-12	-4.237100e-07	4.093145e-11	-4.322533e-07	-4.130034e-11	8.549054e-09	-8.507783e-09	8.502232e-09
1.252861021143171e+00	5.000005e+00	-1.045421e-09	0.000000e+00	5.000000e+00	4.993722e+00	-5.980205e-08	-1.047957e-10	1.045420e-10	2.532648e-13	-5.973952e-09	5.980222e-09	-6.270356e-12	-2.962654e-07	-1.047939e-10	-3.022394e-07	1.045421e-10	5.980205e-09	-6.084764e-09	6.078737e-09
1.252861419142547e+00	4.999993e+00	-5.729194e-10	0.000000e+00	5.000000e+00	4.993390e+00	-8.625762e-09	-5.694269e-11	5.729247e-11	-3.489706e-13	-8.560501e-10	8.626562e-10	-6.604998e-12	-4.265851e-08	-5.694342e-11	-4.351459e-08	5.729194e-11	8.625762e-10	-9.199487e-10	9.130216e-10
1.252861529370167e+00	4.999995e+00	3.624367e-10	0.000000e+00	5.000000e+00	4.993388e+00	5.985105e-09	3.653088e-11	-3.624341e-11	-2.869197e-13	6.050304e-10	-5.984475e-10	-6.582266e-12	2.970430e-08	3.653018e-11	3.030932e-08	-3.624367e-11	-5.985106e-10	6.346911e-10	-6.415500e-10
1.252861639597788e+00	4.999996e+00	1.003731e-09	0.000000e+00	5.000000e+00	4.993423e+00	2.034654e-08	1.005847e-10	-1.003731e-10	-2.112617e-13	2.041132e-09	-2.034606e-09	-6.525583e-12	1.008485e-07	1.005841e-10	1.028896e-07	-1.003731e-10	-2.034654e-09	2.134979e-09	-2.141715e-09
1.252861749825409e+00	4.999998e+00	1.350965e-09	0.000000e+00	5.000000e+00	4.993495e+00	3.445855e-08	1.352187e-10	-1.350965e-10	-1.219965e-13	3.452255e-09	-3.445819e-09	-6.434948e-12	1.707740e-07	1.352183e-10	1.742263e-07	-1.350965e-10	-3.445855e-09	3.580916e-09	-3.587475e-09
1.252861860053029e+00	5.000000e+00	1.404137e-09	0.000000e+00	5.000000e+00	4.993604e+00	4.832113e-08	1.404330e-10	-1.404137e-10	-1.912427e-14	4.838398e-09	-4.832088e-09	-6.310361e-12	2.394809e-07	1.404329e-10	2.443193e-07	-1.404137e-10	-4.832113e-09	4.972502e-09	-4.978828e-09
1.252861970280650e+00	5.000002e+00	1.163247e-09	0.000000e+00	5.000000e+00	4.993751e+00	6.193427e-08	1.162275e-10	-1.163247e-10	9.735514e-14	6.199563e-09	-6.193411e-09	-6.151823e-12	3.069692e-07	1.162278e-10	3.131687e-07	-1.163247e-10	-6.193427e-09	6.309736e-09	-6.315775e-09
1.252862080508270e+00	5.000005e+00	6.282967e-10	0.000000e+00	5.000000e+00	4.993935e+00	7.529799e-08	6.260231e-11	-6.282952e-11	2.274417e-13	7.535748e-09	-7.529788e-09	-5.959334e-12	3.732388e-07	6.260296e-11	3.807745e-07	-6.282966e-11	-7.529799e-09	7.592618e-09	-7.598315e-09
1.252862190735891e+00	5.000008e+00	-2.007154e-10	0.000000e+00	5.000000e+00	4.994157e+00	8.841228e-08	-2.044269e-11	2.007190e-11	3.711353e-13	8.846955e-09	-8.841221e-09	-5.732893e-12	4.382897e-07	-2.044153e-11	4.471366e-07	2.007154e-11	-8.841227e-09	8.821149e-09	-8.826450e-09
1.252862442722920e+00	5.000001e+00	-1.398928e-09	0.000000e+00	5.000000e+00	4.994794e+00	1.155598e-07	-1.399508e-10	1.398933e-10	5.756985e-14	1.156103e-08	-1.155596e-08	-5.070566e-12	5.731500e-07	-1.399504e-10	5.847111e-07	1.398928e-10	-1.155598e-08	1.141606e-08	-1.142117e-08
1.252862575702818e+00	4.999997e+00	-1.218202e-09	0.000000e+00	5.000000e+00	4.995196e+00	1.283733e-07	-1.216604e-10	1.218207e-10	-1.593926e-13	1.284197e-08	-1.283729e-08	-4.685381e-12	6.369088e-07	-1.216606e-10	6.497508e-07	1.218202e-10	-1.283733e-08	1.271547e-08	-1.272043e-08
1.252862818010215e+00	4.999992e+00	1.001371e-10	0.000000e+00	5.000000e+00	4.996012e+00	1.493021e-07	1.040552e-11	-1.001446e-11	-3.906115e-13	1.493404e-08	-1.493018e-08	-3.856024e-12	7.412345e-07	1.040359e-11	7.561686e-07	-1.001372e-11	-1.493021e-08	1.494020e-08	-1.494448e-08
1.252862980127603e+00	4.999995e+00	1.153234e-09	0.000000e+00	5.000000e+00	4.996629e+00	1.606935e-07	1.155872e-10	-1.153235e-10	-2.642741e-13	1.607260e-08	-1.606935e-08	-3.248132e-12	7.981994e-07	1.155864e-10	8.142720e-07	-1.153234e-10	-1.606935e-08	1.618467e-08	-1.618812e-08
1.252863211529542e+00	5.000002e+00	1.372968e-09	0.000000e+00	5.000000e+00	4.997580e+00	1.731697e-07	1.371860e-10	-1.372967e-10	1.109454e-13	1.731925e-08	-1.731696e-08	-2.294320e-12	8.608564e-07	1.371852e-10	8.781757e-07	-1.372968e-10	-1.731697e-08	1.745426e-08	-1.745637e-08
1.252863451135592e+00	5.000008e+00	1.528579e-10	0.000000e+00	5.000000e+00	4.998619e+00	1.819390e-07	1.491439e-11	-1.528573e-11	3.708186e-13	1.819515e-08	-1.819390e-08	-1.247014e-12	9.052360e-07	1.491464e-11	9.234312e-07	-1.528580e-11	-1.819391e-08	1.820919e-08	-1.821000e-08
